Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Bishkek,PM2.5 - Principal,2022-02-24 06:00 AM,2022,02,24,06,17.4,62,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 07:00 AM,2022,02,24,07,15.7,59,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 08:00 AM,2022,02,24,08,17.8,63,Moderate,20.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 09:00 AM,2022,02,24,09,21.4,71,Moderate,25.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 10:00 AM,2022,02,24,10,22.2,72,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 11:00 AM,2022,02,24,11,24.6,77,Moderate,27.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 12:00 PM,2022,02,24,12,38.8,109,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 01:00 PM,2022,02,24,13,40.4,113,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 02:00 PM,2022,02,24,14,36.2,103,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 03:00 PM,2022,02,24,15,30.1,89,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 04:00 PM,2022,02,24,16,24.5,77,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 05:00 PM,2022,02,24,17,22.2,72,Moderate,20.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 06:00 PM,2022,02,24,18,22.1,72,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 07:00 PM,2022,02,24,19,28.5,85,Moderate,35.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 08:00 PM,2022,02,24,20,55.7,151,Unhealthy,83.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 09:00 PM,2022,02,24,21,52.8,144,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 10:00 PM,2022,02,24,22,58.4,152,Unhealthy,64.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-24 11:00 PM,2022,02,24,23,51.7,141,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 12:00 AM,2022,02,25,00,46.8,129,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 01:00 AM,2022,02,25,01,41.4,116,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 02:00 AM,2022,02,25,02,39.7,111,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 03:00 AM,2022,02,25,03,36.3,103,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 04:00 AM,2022,02,25,04,33.1,95,Moderate,30.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 05:00 AM,2022,02,25,05,30.0,89,Moderate,27.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 06:00 AM,2022,02,25,06,26.5,81,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 07:00 AM,2022,02,25,07,24.7,77,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 08:00 AM,2022,02,25,08,25.3,79,Moderate,26.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 09:00 AM,2022,02,25,09,23.1,74,Moderate,21.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 10:00 AM,2022,02,25,10,26.0,80,Moderate,29.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 11:00 AM,2022,02,25,11,22.0,72,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 12:00 PM,2022,02,25,12,17.0,61,Moderate,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 01:00 PM,2022,02,25,13,16.0,59,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 02:00 PM,2022,02,25,14,21.0,70,Moderate,26.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 03:00 PM,2022,02,25,15,31.0,91,Moderate,41.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 04:00 PM,2022,02,25,16,24.4,77,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 05:00 PM,2022,02,25,17,21.7,71,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 06:00 PM,2022,02,25,18,19.3,66,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 07:00 PM,2022,02,25,19,20.6,69,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 08:00 PM,2022,02,25,20,35.8,102,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 09:00 PM,2022,02,25,21,64.4,156,Unhealthy,93.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 10:00 PM,2022,02,25,22,54.7,148,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-25 11:00 PM,2022,02,25,23,48.8,134,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 12:00 AM,2022,02,26,00,44.4,123,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 01:00 AM,2022,02,26,01,39.7,111,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 02:00 AM,2022,02,26,02,35.8,102,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 03:00 AM,2022,02,26,03,32.9,95,Moderate,30.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 04:00 AM,2022,02,26,04,32.9,95,Moderate,33.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 05:00 AM,2022,02,26,05,29.4,87,Moderate,26.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 06:00 AM,2022,02,26,06,28.2,85,Moderate,27.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 07:00 AM,2022,02,26,07,27.1,83,Moderate,26.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 08:00 AM,2022,02,26,08,25.0,78,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 09:00 AM,2022,02,26,09,25.5,79,Moderate,26.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 10:00 AM,2022,02,26,10,27.1,83,Moderate,29.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 11:00 AM,2022,02,26,11,24.8,78,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 12:00 PM,2022,02,26,12,24.7,77,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 01:00 PM,2022,02,26,13,30.2,89,Moderate,38.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 02:00 PM,2022,02,26,14,30.1,89,Moderate,30.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 03:00 PM,2022,02,26,15,30.0,89,Moderate,30.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 04:00 PM,2022,02,26,16,32.9,95,Moderate,37.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 05:00 PM,2022,02,26,17,26.3,81,Moderate,19.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 06:00 PM,2022,02,26,18,23.6,75,Moderate,21.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 07:00 PM,2022,02,26,19,23.3,75,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 08:00 PM,2022,02,26,20,27.6,84,Moderate,32.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 09:00 PM,2022,02,26,21,42.3,118,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 10:00 PM,2022,02,26,22,55.1,149,Unhealthy for Sensitive Groups,68.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-26 11:00 PM,2022,02,26,23,56.0,151,Unhealthy,57.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 12:00 AM,2022,02,27,00,52.0,142,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 01:00 AM,2022,02,27,01,49.0,134,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 02:00 AM,2022,02,27,02,45.5,126,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 03:00 AM,2022,02,27,03,41.7,116,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 04:00 AM,2022,02,27,04,33.8,97,Moderate,26.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 05:00 AM,2022,02,27,05,27.9,84,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 06:00 AM,2022,02,27,06,25.4,79,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 07:00 AM,2022,02,27,07,24.7,77,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 08:00 AM,2022,02,27,08,26.8,82,Moderate,29.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 09:00 AM,2022,02,27,09,24.4,77,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 10:00 AM,2022,02,27,10,22.7,73,Moderate,21.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 11:00 AM,2022,02,27,11,25.3,79,Moderate,28.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 12:00 PM,2022,02,27,12,27.1,83,Moderate,29.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 01:00 PM,2022,02,27,13,32.0,93,Moderate,37.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 02:00 PM,2022,02,27,14,36.3,103,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 03:00 PM,2022,02,27,15,29.8,88,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 04:00 PM,2022,02,27,16,31.3,91,Moderate,33.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 05:00 PM,2022,02,27,17,33.1,95,Moderate,35.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 06:00 PM,2022,02,27,18,33.0,95,Moderate,33.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 07:00 PM,2022,02,27,19,35.4,100,Moderate,38.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 08:00 PM,2022,02,27,20,65.7,156,Unhealthy,96.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 09:00 PM,2022,02,27,21,68.8,158,Unhealthy,72.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 10:00 PM,2022,02,27,22,68.9,158,Unhealthy,69.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-27 11:00 PM,2022,02,27,23,60.4,154,Unhealthy,52.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 12:00 AM,2022,02,28,00,59.7,153,Unhealthy,59.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 01:00 AM,2022,02,28,01,50.3,137,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 02:00 AM,2022,02,28,02,40.6,114,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 03:00 AM,2022,02,28,03,35.8,102,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 04:00 AM,2022,02,28,04,29.4,87,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 05:00 AM,2022,02,28,05,29.2,87,Moderate,29.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 06:00 AM,2022,02,28,06,25.6,79,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 07:00 AM,2022,02,28,07,21.2,70,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 08:00 AM,2022,02,28,08,18.6,65,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 09:00 AM,2022,02,28,09,25.3,79,Moderate,32.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 10:00 AM,2022,02,28,10,28.6,86,Moderate,32.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 11:00 AM,2022,02,28,11,31.3,91,Moderate,34.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 12:00 PM,2022,02,28,12,30.6,90,Moderate,30.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 01:00 PM,2022,02,28,13,26.3,81,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 02:00 PM,2022,02,28,14,21.6,71,Moderate,17.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 03:00 PM,2022,02,28,15,19.8,67,Moderate,18.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 04:00 PM,2022,02,28,16,20.9,70,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 05:00 PM,2022,02,28,17,26.9,82,Moderate,33.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 06:00 PM,2022,02,28,18,31.4,92,Moderate,36.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 07:00 PM,2022,02,28,19,43.2,120,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 08:00 PM,2022,02,28,20,63.6,155,Unhealthy,84.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 09:00 PM,2022,02,28,21,63.3,155,Unhealthy,63.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 10:00 PM,2022,02,28,22,67.1,157,Unhealthy,71.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-02-28 11:00 PM,2022,02,28,23,95.5,172,Unhealthy,124.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 12:00 AM,2022,03,01,00,86.8,167,Unhealthy,78.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 01:00 AM,2022,03,01,01,72.4,160,Unhealthy,58.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 02:00 AM,2022,03,01,02,62.7,155,Unhealthy,53.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 03:00 AM,2022,03,01,03,55.3,150,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 04:00 AM,2022,03,01,04,49.1,134,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 05:00 AM,2022,03,01,05,41.5,116,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 06:00 AM,2022,03,01,06,34.7,99,Moderate,28.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 07:00 AM,2022,03,01,07,35.3,100,Moderate,36.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 08:00 AM,2022,03,01,08,40.1,112,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 09:00 AM,2022,03,01,09,45.0,124,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 10:00 AM,2022,03,01,10,43.0,119,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 11:00 AM,2022,03,01,11,57.0,152,Unhealthy,71.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 12:00 PM,2022,03,01,12,51.0,139,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 01:00 PM,2022,03,01,13,55.5,151,Unhealthy,60.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 02:00 PM,2022,03,01,14,45.2,125,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 03:00 PM,2022,03,01,15,41.6,116,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 04:00 PM,2022,03,01,16,37.3,105,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 05:00 PM,2022,03,01,17,31.1,91,Moderate,25.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 06:00 PM,2022,03,01,18,31.0,91,Moderate,31.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 07:00 PM,2022,03,01,19,29.0,87,Moderate,27.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 08:00 PM,2022,03,01,20,43.0,119,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 09:00 PM,2022,03,01,21,44.5,123,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 10:00 PM,2022,03,01,22,58.7,153,Unhealthy,73.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-01 11:00 PM,2022,03,01,23,58.8,153,Unhealthy,59.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 12:00 AM,2022,03,02,00,49.4,135,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 01:00 AM,2022,03,02,01,45.2,125,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 02:00 AM,2022,03,02,02,33.1,95,Moderate,21.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 03:00 AM,2022,03,02,03,17.5,62,Moderate,2.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 04:00 AM,2022,03,02,04,8.7,36,Good,0.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 05:00 AM,2022,03,02,05,6.3,26,Good,4.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 06:00 AM,2022,03,02,06,6.1,25,Good,6.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 07:00 AM,2022,03,02,07,5.5,23,Good,5.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 08:00 AM,2022,03,02,08,3.7,15,Good,2.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 09:00 AM,2022,03,02,09,4.3,18,Good,5.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 10:00 AM,2022,03,02,10,15.1,57,Moderate,26.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 11:00 AM,2022,03,02,11,21.0,70,Moderate,27.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 12:00 PM,2022,03,02,12,39.5,111,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 01:00 PM,2022,03,02,13,26.2,81,Moderate,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 02:00 PM,2022,03,02,14,19.1,66,Moderate,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 03:00 PM,2022,03,02,15,16.5,60,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 04:00 PM,2022,03,02,16,15.2,58,Moderate,14.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 05:00 PM,2022,03,02,17,13.1,53,Moderate,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 06:00 PM,2022,03,02,18,12.0,50,Good,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 07:00 PM,2022,03,02,19,17.5,62,Moderate,23.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 08:00 PM,2022,03,02,20,20.7,69,Moderate,24.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 09:00 PM,2022,03,02,21,23.3,75,Moderate,26.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 10:00 PM,2022,03,02,22,17.6,63,Moderate,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-02 11:00 PM,2022,03,02,23,14.8,57,Moderate,12.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 12:00 AM,2022,03,03,00,23.9,76,Moderate,33.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 01:00 AM,2022,03,03,01,19.4,66,Moderate,15.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 02:00 AM,2022,03,03,02,16.2,60,Moderate,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 03:00 AM,2022,03,03,03,11.6,48,Good,7.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 04:00 AM,2022,03,03,04,8.3,35,Good,5.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 05:00 AM,2022,03,03,05,6.6,28,Good,5.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 06:00 AM,2022,03,03,06,5.3,22,Good,4.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 07:00 AM,2022,03,03,07,5.1,21,Good,5.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 08:00 AM,2022,03,03,08,4.0,17,Good,3.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 09:00 AM,2022,03,03,09,4.5,19,Good,5.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 10:00 AM,2022,03,03,10,4.7,20,Good,5.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 11:00 AM,2022,03,03,11,5.8,24,Good,7.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 12:00 PM,2022,03,03,12,5.9,25,Good,6.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 01:00 PM,2022,03,03,13,7.4,31,Good,9.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 02:00 PM,2022,03,03,14,8.7,36,Good,10.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 03:00 PM,2022,03,03,15,12.3,51,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 04:00 PM,2022,03,03,16,10.1,42,Good,8.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 05:00 PM,2022,03,03,17,10.5,44,Good,11.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 06:00 PM,2022,03,03,18,13.2,53,Moderate,16.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 07:00 PM,2022,03,03,19,20.1,68,Moderate,27.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 08:00 PM,2022,03,03,20,39.5,111,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 09:00 PM,2022,03,03,21,44.7,124,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 10:00 PM,2022,03,03,22,43.9,122,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-03 11:00 PM,2022,03,03,23,32.9,95,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-04 12:00 AM,2022,03,04,00,27.4,83,Moderate,22.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-04 01:00 AM,2022,03,04,01,20.2,68,Moderate,13.0,UG/M3,1 Hr,Valid
Bishkek,PM2.5 - Principal,2022-03-04 02:00 AM,2022,03,04,02,18.6,65,Moderate,17.0,UG/M3,1 Hr,Valid
